u,v,color
0,1,2,0
0,2,0,2
0,3,0,2
0,4,2,0
0,5,0,2
0,6,0,2
0,7,2,0
0,8,0,2
0,9,2,0
0,10,2,0
0,11,2,0
0,12,2,0
0,13,2,0
0,14,0,2
0,15,2,0
0,16,0,2
0,17,0,2
0,18,0,2
0,19,2,0
0,20,2,0
0,21,2,0
0,22,0,2
0,23,0,2
0,24,0
0,25,0,2
0,26,0,2
0,27,2,0
0,28,2,0
0,29,0,2
0,30,0,2
0,31,2,0
0,32,2,0
0,33,2,0
0,34,2,0
0,35,0,2
0,36,2,0
0,37,0,2
0,38,0,2
204,107,2,1,0
204,366,0,2,1
204,269,0
204,271,0
204,70,0,2,1
204,861,2
204,323,2
204,909,0
204,310,0
204,89,0
204,910,0
204,871,0
204,374,0
204,491,0
204,457,0,2,1
217,59,0,6,3,5,2
217,640,0
217,641,0
217,283,0
217,906,0
218,59,5,0,2,6,3
218,640,0
218,641,0
218,283,0
218,906,0
282,59,6,0,2
282,140,0
282,816,0
282,641,0
282,232,0
282,458,0
282,365,0
282,346,0
282,898,0
282,819,0
282,899,0
282,900,0
282,901,0
282,584,2
282,401,2
282,902,0
282,152,0
282,283,0
282,823,0
282,903,0
282,284,0,2
282,372,0
221,59,3,0,2,5,6
221,640,0
221,641,0
221,283,0
221,906,0
222,59,5,0,3,2,6
222,640,0
222,641,0
222,283,0
222,906,0
906,59,2
906,640,0
906,641,0
906,892,0
906,893,0
906,894,0
906,215,0
906,895,0
906,896,0
729,366,3
729,890,0
232,117,0
232,49,0
232,100,0
232,346,0
232,323,0
232,120,0
911,496,0
174,416,0
174,869,0
174,870,0
174,178,0
174,179,0
174,124,0
174,912,0
174,875,0
174,876,0
174,186,0
174,871,0
175,510,0
178,4,0
178,913,0
178,124,0
178,875,0
178,876,0
178,798,0
178,854,0
178,855,0
178,188,0
134,869,0
134,870,0
134,914,0
134,871,0
180,475,0
180,177,0
180,477,0
180,479,0
180,480,0
180,366,0
180,481,0
180,482,0
180,483,0
180,484,0
180,485,0
180,187,0
180,854,0
180,490,0
180,374,0
180,491,0
181,336,0
181,510,0
182,510,0
184,185,0
838,833,0
833,834,0
833,835,0
833,915,0
236,2,2,0
236,3,2,0
236,4,2,0
236,99,0,2
236,42,0
236,8,0,2
236,101,0,2
236,10,2
236,193,2
236,11,0,2
236,194,2
236,195,2
236,102,2,0
236,12,2,0
236,61,2
236,13,2
236,196,2
236,103,0,2
236,197,2
236,14,2
236,198,0,2
236,15,2
236,104,2,0
236,16,2
236,199,2
236,17,0,2
236,18,2
236,19,2,0
236,21,2,0
236,70,2,0
236,33,2
236,34,2
236,35,2,0
236,206,2
81,2,2,0
81,3,2,0
81,4,2,0
81,78,0
81,79,0
81,99,2,0
81,8,0,2
81,101,2,0
81,10,0,2
81,193,0,2
81,11,2,0
81,194,2,0
81,195,0,2
81,102,0,2
81,12,2,0
81,61,2,0
81,13,0,2
81,196,0,2
81,103,2,0
81,197,0,2
81,14,2,0
81,198,2,0
81,15,2,0
81,104,0,2
81,16,0,2
81,199,0,2
81,17,2,0
81,18,0,2
81,19,2,0
81,21,0,2
81,84,0
81,219,0
81,916,1
81,86,0,2
81,88,0
81,33,0,2
81,34,0,2
81,35,2,0
81,89,0
81,206,2,0
81,917,1
918,2,0
918,3,0
918,4,0
918,919,0
918,99,0
918,8,0
918,101,0
918,11,0
918,102,0
918,12,0
918,103,0
918,198,0
918,104,0
918,19,0
918,20,0
918,527,0
918,29,0
918,35,0
918,616,0
918,38,0
86,2,2,0
86,3,0,2
86,4,2,0
86,78,0
86,79,0
86,99,0,2
86,8,2,0
86,101,0,2
86,10,0,2
86,193,0,2
86,11,2,0
86,194,2,0
86,195,0,2
86,102,0,2
86,12,0,2
86,61,2,0
86,13,0,2
86,196,0,2
86,103,2,0
86,197,0,2
86,14,0,2
86,198,2,0
86,15,0,2
86,104,2,0
86,16,0,2
86,199,0,2
86,17,0,2
86,18,0,2
86,19,2,0
86,21,2,0
86,84,0
86,219,0
86,88,0
86,33,0,2
86,34,2,0
86,35,2,0
86,89,0
86,206,2,0
528,3,0
528,4,0
528,99,0
528,8,0
528,103,0
528,198,0
528,17,0
528,920,4
528,107,0
528,527,0
528,70,0
528,35,0
528,206,0
189,889,0
189,192,6
189,11,6,5
189,203,6
190,256,0
190,99,1,3
190,8,3,1
190,10,1,3
190,193,3,1
190,11,1,3
190,194,1,3
190,195,3,1
190,61,1,3
190,13,3,1
190,196,1,3
190,197,1,3
190,14,1,3
190,15,1,3
190,16,1,3
190,199,1,3
190,17,3,1
190,18,3,1
190,21,3,1
190,107,1,2,3,0
190,269,0
190,527,1,3
190,271,0
190,70,1,2,0,3
190,206,1,3
191,256,0
191,99,3,1
191,8,1,3
191,10,3,1
191,193,1,3
191,11,3,1
191,194,3,1
191,195,3,1
191,61,1,3
191,13,3,1
191,196,3,1
191,197,1,3
191,14,3,1
191,15,3,1
191,16,3,1
191,199,3,1
191,17,1,3
191,18,3,1
191,21,1,3
191,107,3,1,0,2
191,269,0
191,527,3,1
191,271,0
191,70,1,3,2,0
191,206,3,1
202,305,1
397,346,0
375,672,0
375,673,0
375,674,0
375,382,0
375,386,0
375,921,0
672,573,0
672,678,0
672,673,0
672,899,0
672,382,0
672,386,0
673,922,0
673,674,0
673,382,0
673,690,0
673,386,0
674,573,0
674,678,0
674,899,0
674,382,0
674,386,0
921,659,0
921,586,0
399,557,4
557,923,0
557,878,0
557,924,0
925,19,0
925,920,4
656,106,0
656,400,0
656,369,0
593,400,0
593,588,0
593,170,0
286,256,0
286,291,0
926,256,0
926,156,0
646,256,0
646,365,0
646,451,0
646,883,0
646,156,0
646,927,0
646,372,0
928,256,0
928,156,0
666,641,0
666,322,0
666,328,0
666,667,0
666,329,0
666,447,0
322,100,2
322,300,0
322,321,2
322,123,2
322,253,0
322,328,2,0
322,667,0
322,219,2
322,329,0
322,447,0
322,448,0
322,449,0
322,156,2
322,445,0
667,329,0
667,447,0
329,100,2
329,300,0
329,321,2
329,123,2
329,253,0
329,328,0,2
329,219,2
329,447,0
329,448,0
329,449,0
329,156,2
329,445,0
447,300,0
447,253,0
447,328,0
407,107,0,2,1
407,70,0,1,2
407,205,0
408,107,1,2,0
408,70,1,2,0
408,205,0
257,425,0
257,521,0
257,192,0
257,420,0
257,270,0
257,929,0
257,930,0
257,872,0
257,203,0
257,873,0
257,423,0
532,168,1,0,2
417,244,0
410,392,0
451,471,0
451,168,0
451,314,0
451,456,0
270,425,0
270,521,0
270,192,0
270,420,0
270,929,0
270,930,0
270,872,0
270,203,0
270,873,0
270,423,0
124,336,0
124,364,0
124,474,0
124,476,0
124,179,0
124,497,0
124,125,0
124,361,0
124,368,0
124,349,0
124,186,0
124,126,0
124,244,0
645,244,0
422,244,0
473,244,0
413,533,0
413,461,0
413,168,0
647,244,0
840,931,0
840,889,0
840,70,0
425,768,0
425,659,0
425,123,0
425,429,0
251,929,0
251,930,0
251,241,0
462,685,0
462,687,0
462,690,0
462,333,0
467,685,0
467,687,0
467,690,0
467,333,0
606,496,0
606,887,0
606,888,0
606,100,0
887,140,0
887,496,0
887,359,0
887,888,0
887,100,0
887,506,0
887,461,0
887,883,0
887,152,0
888,336,0
888,496,0
888,359,0
888,100,0
888,506,0
888,461,0
888,349,0
888,883,0
128,259,0
128,260,0
128,265,0
128,834,0
128,835,0
128,915,0
128,337,0
128,338,0
128,720,0
128,125,0
128,839,0
128,279,0
128,137,0
128,126,0
128,281,0
259,260,0
259,393,0
259,568,0
259,265,0
259,267,0
259,338,0
259,582,0
259,279,0
259,242,0
259,243,0
260,393,0
260,568,0
260,265,0
260,267,0
260,338,0
260,582,0
260,279,0
260,242,0
260,243,0
265,393,0
265,568,0
265,267,0
265,338,0
265,582,0
265,279,0
265,242,0
265,243,0
834,720,0
835,720,0
915,337,0
915,338,0
337,336,0
337,932,0
337,267,0
337,575,0
337,338,0
337,675,0
337,720,0
337,398,0
337,349,0
337,588,0
337,253,0
337,385,0
338,336,0
338,932,0
338,267,0
338,575,0
338,675,0
338,720,0
338,398,0
338,349,0
338,588,0
338,253,0
338,385,0
720,839,0
720,385,0
279,393,0
279,568,0
279,267,0
279,582,0
279,242,0
279,243,0
279,281,0
137,125,0
137,126,0
137,244,0
281,393,0
281,568,0
281,267,0
281,582,0
281,242,0
281,243,0
208,69,0
208,267,2
208,179,2
208,701,1
208,70,0,2
208,219,0,2
208,243,2
208,333,2
267,393,0
267,568,0
267,569,0
267,458,0
267,572,0
267,100,0
267,179,2
267,582,0
267,323,2
267,253,0
267,242,0
267,243,0,2
267,385,0
267,333,2
219,100,2
219,366,0
219,701,1
219,123,2,0
219,84,0
219,328,2
219,156,2,1
219,374,0
97,146,0
97,105,0
105,566,0
105,933,0
105,111,0
105,572,0
105,580,0
105,108,0
105,600,0
765,288,0
765,559,0
765,560,0
765,511,0
765,766,0
765,561,0
765,590,0
765,934,0
765,514,0
765,503,0
288,364,0
288,294,0
288,295,0
288,296,0
288,365,0
288,368,0
288,699,0
288,372,0
559,560,0
559,561,0
766,651,0
561,125,0
934,511,0
934,514,0
934,503,0
651,496,0
651,474,0
651,476,0
651,935,0
651,652,0
300,393,0
300,253,0
300,328,0
653,123,0
653,186,0
654,123,0
654,186,0
258,261,0
258,264,0
258,123,0
258,361,0
258,275,0
258,156,0
261,264,0
261,123,0
261,361,0
261,275,0
261,156,0
264,123,0
264,361,0
264,275,0
264,156,0
275,123,0
275,361,0
275,156,0
936,146,0
937,146,0
225,938,2
225,177,0
225,939,2
225,940,2
225,168,2,1,0
241,192,0
241,453,0
241,203,0
941,685,0
941,687,0
685,82,0
687,82,0
248,782,0
248,883,0
521,522,0
521,942,0
420,865,0
420,82,0
420,943,0
420,867,0
420,872,0
420,873,0
420,944,0
420,423,0
929,930,0
872,856,0
872,366,0
872,423,0
872,859,0
872,374,0
873,856,0
873,366,0
873,423,0
873,859,0
873,374,0
423,82,0
423,943,0
423,944,0
78,79,0
78,84,0
78,88,0
78,89,0
79,84,0
79,88,0
79,89,0
84,88,0
84,89,0
846,845,0
846,187,0
846,945,0
88,89,0
456,168,0
946,608,0
608,24,0
608,609,0
287,123,2,0
287,328,2
287,156,2
335,346,0
335,348,0
348,346,0
269,12,0
269,721,0
269,70,0,3
269,723,0
271,12,0
271,721,0
271,70,0,3
271,723,0
629,192,2
629,203,2
629,284,2
436,701,0
437,701,0
441,701,0
58,364,0
58,100,0
58,365,0
58,577,0
58,578,0
58,368,0
58,585,0
58,586,0
58,883,0
58,558,0
58,372,0
364,294,0
364,295,0
364,296,0
364,577,0
364,578,0
364,368,0
364,585,0
364,586,0
364,558,0
364,385,0
577,368,0
577,156,0
578,368,0
578,156,0
368,336,0
368,947,0
368,294,0
368,295,0
368,296,0
368,585,0
368,586,0
368,349,0
368,558,0
368,244,0
368,385,0
585,156,0
586,943,0
586,273,0
586,944,0
586,156,0
883,100,0
883,365,0
883,576,0
883,596,0
883,599,0
883,372,0
948,497,0
497,843,0
497,336,0
497,266,0
497,323,0
497,276,0
497,349,0
682,885,0
885,932,0
885,365,0
885,205,0
885,372,0
912,140,0
912,913,0
912,875,0
912,590,0
912,152,0
912,848,0
949,640,0
949,816,0
949,641,0
950,640,0
950,816,0
950,641,0
817,640,0
817,816,0
817,641,0
817,763,0
817,818,0
817,642,0
821,640,0
821,819,0
821,820,0
821,763,0
821,215,0
821,495,0
821,823,0
821,824,0
821,825,0
763,640,0
763,816,0
763,641,0
763,951,0
763,573,0
763,678,0
763,818,0
763,215,0
763,822,0
763,952,0
763,953,0
763,690,0
763,642,0
763,89,0
763,824,0
818,640,0
818,816,0
818,641,0
818,642,0
89,640,0
89,177,0
89,366,0,3
89,495,0
89,187,0
89,374,0
89,491,0
89,457,3
824,640,0
824,819,0
824,820,0
824,215,0
824,495,0
824,823,0
824,825,0
486,954,0
486,475,0
486,177,0
486,480,0
486,574,0
486,955,0
486,511,0
486,510,0
486,366,0
486,484,0
486,485,0
486,589,0
486,187,0
486,854,0
486,862,0
486,602,0
486,603,0
486,374,0
489,954,0
489,475,0
489,177,0
489,480,0
489,574,0
489,511,0
489,510,0
489,366,0
489,484,0
489,485,0
489,589,0
489,187,0
489,854,0
489,862,0
489,602,0
489,603,0
489,374,0
551,659,0
551,400,0
659,511,0
659,123,0
659,429,0
659,514,0
659,503,0
659,771,0
819,816,0
819,641,0
819,899,0
819,900,0
819,820,0
819,825,0
819,374,0
823,816,0
823,641,0
823,899,0
823,900,0
823,820,0
823,825,0
823,374,0
956,957,0
956,958,0
956,959,0
956,960,0
956,961,0
957,962,0
957,961,0
958,962,0
958,961,0
959,962,0
959,961,0
960,962,0
960,961,0
961,869,0
961,870,0
961,962,0
961,871,0
734,772,0
734,773,0
734,774,0
734,775,0
734,776,0
734,777,0
734,778,0
734,779,0
734,780,0
415,366,0
415,421,5
415,798,0
421,366,0
421,798,0
421,374,0
266,699,0
266,244,0
273,460,0
273,963,0
273,464,0
276,699,0
276,244,0
283,215,0
964,858,0
858,856,0
858,965,0
858,859,0
398,70,0
398,543,0
735,942,0
543,168,1
554,556,0
293,123,0,2
293,328,2
293,156,2
294,295,0
294,296,0
295,296,0
299,123,0,2
299,328,2
299,156,2
307,966,3
307,382,0
307,386,0
310,123,0,2
310,328,2
310,156,2
556,702,0
556,701,0
480,843,0
480,475,0
480,177,0
480,477,0
480,479,0
480,366,0
480,481,0
480,482,0
480,483,0
480,484,0
480,485,0
480,488,0
480,187,0
480,862,0
480,490,0
480,374,0
480,491,0
967,843,0
967,514,0
485,843,0
485,475,0
485,177,0
485,477,0
485,479,0
485,366,0
485,481,0
485,482,0
485,483,0
485,484,0
485,488,0
485,187,0
485,862,0
485,490,0
485,374,0
485,491,0
772,968,0
772,969,0
772,970,0
772,971,0
968,773,0
968,774,0
968,775,0
968,776,0
968,777,0
968,778,0
968,779,0
968,780,0
969,773,0
969,774,0
969,775,0
969,776,0
969,777,0
969,778,0
969,779,0
969,780,0
970,773,0
970,774,0
970,775,0
970,776,0
970,777,0
970,778,0
970,779,0
970,780,0
971,773,0
971,774,0
971,775,0
971,776,0
971,777,0
971,778,0
971,779,0
971,780,0
899,641,0
899,898,0
899,900,0
899,901,0
899,902,0
899,374,0
73,641,0
566,10,0
48,49,0
438,701,0
439,701,0
440,701,0
657,972,0
657,973,0
657,658,0
658,963,0
658,973,0
323,474,2
323,476,2
323,718,0
323,719,0
323,186,2
699,698,0
699,862,0
794,974,0
336,365,0
336,511,0
336,123,0
336,461,0
336,367,0
336,186,0
336,64,0
336,514,0
336,244,0
336,503,0
336,372,0
461,365,0
461,349,0
461,372,0
367,100,0
367,349,0
385,431,0
792,50,0
792,393,0
792,568,0
792,100,0
792,179,0
792,511,0
792,793,0
792,186,0
792,514,0
792,503,0
533,168,0
541,869,0
541,870,0
541,845,0
541,187,0
541,871,0
975,15,0
675,4,0
875,4,0
875,876,0
932,196,0
932,527,0
768,123,0
768,976,0
768,429,0
768,977,0
768,978,0
429,123,0
793,50,0
465,50,0
465,458,0
465,70,0
465,979,0
465,980,0
465,205,0
349,365,0
349,511,0
349,123,0
349,186,0
349,64,0
349,514,0
349,244,0
349,503,0
349,372,0
869,981,0
869,962,0
869,847,0
869,187,0
869,850,0
870,981,0
870,962,0
870,847,0
870,187,0
870,850,0
876,907,0
876,908,0
871,981,0
871,962,0
871,847,0
871,187,0
871,850,0
871,982,0
942,983,5
893,952,0
894,952,0
896,952,0
896,984,0
576,192,2
576,203,2
576,284,2
631,192,2
631,203,2
631,284,2
454,192,0
454,203,0
596,192,2
596,203,2
596,284,2
632,192,2
632,203,2
632,284,2
633,192,2
633,203,2
633,284,2
634,192,2
634,203,2
634,284,2
635,192,2
635,203,2
635,284,2
636,192,2
636,203,2
636,284,2
599,192,2
599,203,2
599,284,2
637,192,2
637,203,2
637,284,2
638,192,2
638,203,2
638,284,2
569,393,0
569,568,0
569,458,0
569,572,0
569,443,0
569,582,0
569,242,0
569,985,0
569,243,0
963,393,0
963,460,0
769,393,0
769,568,0
769,767,0
769,770,0
770,393,0
770,568,0
770,767,0
448,568,0
448,253,0
448,328,0
448,449,0
458,572,0
458,186,0
458,253,0
458,242,0
458,37,0
572,933,0
572,986,0
572,107,0
572,253,0
987,414,4
414,988,4
856,989,0
856,859,0
859,989,0
111,10,0
580,10,0
718,719,0
402,100,0
402,584,2
600,10,0
403,100,0
403,584,2
403,401,2
358,607,3
380,100,0
380,106,0
847,845,0
847,187,0
850,845,0
850,187,0
990,991,0
991,664,3
991,992,0
993,690,0
664,836,0
994,69,0
782,995,0
782,996,0
995,996,0
475,479,0
475,574,0
475,482,0
475,483,0
475,484,0
475,589,0
475,862,0
475,602,0
475,603,0
475,374,0
479,177,0
479,477,0
479,366,0
479,481,0
479,482,0
479,484,0
479,488,0
479,187,0
479,490,0
479,374,0
574,177,0
574,477,0
574,573,0
574,366,0
574,481,0
574,484,0
574,488,0
574,187,0
574,490,0
574,374,0
574,491,0
482,177,0
482,477,0
482,366,0
482,481,0
482,484,0
482,488,0
482,187,0
482,490,0
482,374,0
483,177,0
483,477,0
483,366,0
483,484,0
483,488,0
483,187,0
483,490,0
483,374,0
484,177,0
484,366,0
484,589,0
484,187,0
484,862,0
484,602,0
484,603,0
484,374,0
589,177,0
589,477,0
589,573,0
589,366,0
589,481,0
589,488,0
589,187,0
589,490,0
589,374,0
589,491,0
602,177,0
602,477,0
602,573,0
602,366,0
602,481,0
602,488,0
602,187,0
602,490,0
602,374,0
602,491,0
603,177,0
603,477,0
603,573,0
603,366,0
603,481,0
603,488,0
603,187,0
603,490,0
603,374,0
603,491,0
845,177,0
845,510,0
845,366,0
845,848,0
845,244,0
845,374,0
845,491,0
909,177,0
909,366,0
909,983,0
909,187,0
909,374,0
910,177,0
910,366,0
910,983,0
910,187,0
910,374,0
477,862,0
477,374,0
604,100,0
604,253,0
604,487,0
605,100,0
605,253,0
605,487,0
762,573,0
762,678,0
997,146,0
108,146,0
908,146,0
908,590,0
998,785,0
784,999,0
784,1000,0
1001,8,0
449,179,0
449,253,0
449,328,0
886,365,0
886,372,0
988,13,0
457,14,0
457,491,3
1002,15,0
406,16,0
584,125,2
584,126,2
584,284,2
588,400,0
588,842,0
445,253,0
445,156,0
445,671,0
481,862,0
481,374,0
490,862,0
490,374,0
725,21,0
725,70,0
726,21,0
726,70,0
898,900,0
900,901,0
900,902,0
900,690,0
900,284,0
900,374,0
460,527,0
460,1003,0
460,464,0
460,205,0
418,205,3,4
865,866,0
865,701,0
865,868,0
866,867,0
868,867,0
1004,836,0
836,205,0
999,1005,0
1005,1000,0
82,943,0
82,944,0
943,944,0
419,186,0
867,701,0
882,333,0
626,627,0
627,797,0
1006,366,0
1006,374,0
1006,491,0
844,366,0
1007,366,0
1007,374,0
1007,491,0
1008,366,0
1008,374,0
1008,491,0
1009,366,0
1009,374,0
1009,491,0
849,366,0
1010,366,0
1010,374,0
1010,491,0
1011,366,0
1011,374,0
1011,491,0
1012,366,0
1012,374,0
1012,491,0
721,1013,0
721,723,0
721,1014,0
723,1013,0
723,1014,0
609,24,0
820,215,0
820,825,0
825,215,0
1015,125,0
1015,361,0
1015,126,0
979,980,0
1016,244,0
1017,984,0
1018,1019,0
1018,496,0
1018,474,0
1018,476,0
1019,74,0
1019,256,0
1019,499,0
1019,77,0
1019,496,0
1019,474,0
1019,476,0
1019,100,0
1019,365,0
1019,107,0
1019,346,0
1019,253,0
1019,487,0
1019,369,0
1019,333,0
1019,372,0
1019,671,0
496,74,0
496,77,0
496,474,0
496,476,0
496,100,0
496,511,5
496,369,0
496,514,5
496,244,0
496,503,5
496,333,0
474,74,2
474,256,0
474,77,2
474,365,0
474,511,0
474,243,2
474,514,0
474,503,0
474,156,0
474,333,0,2
474,372,0
476,74,2
476,256,0
476,77,2
476,365,0
476,511,0
476,243,2
476,514,0
476,503,0
476,156,0
476,333,2,0
476,372,0
74,1020,4
74,227,2
74,255,0
74,285,0
74,59,2,3,1,0
74,77,0
74,192,2,3
74,100,0
74,298,0
74,179,2
74,346,0
74,70,2
74,661,0
74,215,5,6
74,203,3,2
74,186,2
74,369,0
74,243,2
74,1021,0
74,244,2
74,333,0,2
256,1022,0
256,59,1,0
256,100,0
256,365,0
256,205,0
256,372,0
499,253,0
499,487,0
499,671,0
77,227,2
77,70,2
77,369,0
77,244,2
77,333,2,0
100,1023,2
100,1024,0
100,59,1,2,0
100,140,0
100,954,0
100,146,0
100,365,0
100,1025,0
100,106,0
100,955,0
100,511,0
100,321,2
100,346,0
100,123,2
100,125,0
100,590,0
100,328,2,0
100,152,0
100,514,0
100,126,0
100,503,0
100,862,0
100,156,2,0
100,333,0
100,372,0
365,69,0
365,511,0
365,346,0
365,369,0
365,514,0
365,503,0
365,205,0
365,333,0
107,2,3,0
107,3,0,3
107,4,0
107,192,0
107,99,0,3
107,8,3,0
107,11,3,0
107,103,0,3
107,198,0
107,17,3,0
107,18,0
107,346,0
107,527,0
107,70,2,1,0
107,203,0
107,33,0
107,34,0
107,35,3,0
346,4,0
346,372,0
253,146,0
253,443,5,3,0
253,511,0
253,510,0
253,487,5,0,1,3
253,328,0
253,242,0
253,514,0
253,503,0
253,671,0
487,1026,0
487,1024,0
487,954,0
487,146,0
487,443,1,0,3,5
487,1025,0
487,955,0
487,511,0
487,510,5,3
487,242,0
487,514,0
487,503,0
487,862,0
369,400,0
369,333,0
369,372,0
333,192,2,0
333,179,2
333,511,0
333,203,2,0
333,186,2,0
333,243,2
333,514,0
333,244,2
333,503,0
333,372,0
372,69,0
372,511,0
372,514,0
372,503,0
372,205,0
671,1024,0
671,954,0
671,393,0
671,1025,0
671,955,0
671,242,0
671,862,0
1027,69,0
1027,1028,0
1027,205,0
1027,284,0,2
69,4,0
69,8,0
69,101,0
1028,284,0
205,2,0
205,4,0
205,8,0
205,101,0
205,12,0
205,61,0
205,16,0
205,527,0
205,70,0
205,186,0
205,34,0
205,156,0
284,59,2,3
284,106,0
1023,321,2
1023,123,2
1023,328,2
1023,156,2
321,328,2
321,156,2
123,1022,0
123,573,0
123,678,0
123,146,0
123,590,0
123,328,2,0
123,156,2
328,197,0
328,156,0,2
156,106,0
156,186,0
1029,227,0
1029,640,0
1029,641,0
1029,42,0
1029,11,0
1029,61,0
1029,70,0
1029,125,0
1029,126,0
1029,34,0
1029,642,0
227,192,2
227,42,0
227,10,0
227,193,0
227,197,0
227,15,0
227,16,0
227,199,0
227,18,0
227,70,0
227,203,2
227,64,2
227,244,2
227,33,0
227,34,0
227,206,0
640,1030,0
640,1031,0
640,816,0
640,641,0
640,951,0
640,99,0
640,573,0
640,678,0
640,11,0
640,102,0
640,20,0
640,215,0
640,822,0
640,1032,0
640,952,0
640,1033,0
640,953,0
640,690,0
640,1034,0
640,642,0
641,1031,0
641,816,0
641,215,0
641,495,0
641,642,0
42,2,2,1,0
42,3,2,0,1
42,4,0,1,2
42,99,0,2
42,7,2,1
42,8,2,1,0
42,101,2,0
42,9,1,2
42,10,2,1,0
42,193,2,0
42,11,0,2,1
42,194,0,2
42,195,0,2
42,102,2,0
42,12,1,0,2
42,61,2,0
42,13,0,2,1
42,196,0,2
42,103,0,2
42,197,2,0
42,14,2,0,1
42,198,0,2
42,15,2,0,1
42,104,0,2
42,16,0,2,1
42,199,2,0
42,17,0,2,1
42,18,1,0,2
42,19,1,0,2
42,20,1,0,2
42,21,2,1,0
42,22,1,2
42,23,2,1
42,70,0
42,26,2,1
42,27,1,2
42,29,2,1,0
42,31,2,1
42,32,2,1
42,33,2,1,0
42,34,1,2,0
42,35,0,1,2
42,206,0,2
42,36,0,1,2
42,37,1,2
42,38,2,1,0
11,1035,0
11,2,3,1,0,2
11,3,0,2,3,1
11,4,1,0,2
11,919,0
11,1036,0
11,99,1,2,3,0
11,7,1,2,0
11,8,1,2,0,3
11,101,2,1,0
11,9,1,2,0
11,10,2,0,1
11,193,1,0,2
11,194,1,0,2
11,195,2,1,0
11,102,0,1,2,3
11,12,1,0,2
11,61,1,0,2
11,13,1,0,2
11,196,1,0,2
11,103,2,1,3,0
11,197,0,2,1
11,14,2,1,0
11,198,1,2,0
11,15,1,2,0
11,104,1,0,2
11,16,2,0,1
11,199,0,1,2
11,17,0,3,2,1
11,18,1,0,2
11,19,2,0,1
11,20,2,1,0
11,21,2,0,1
11,22,1,0,2
11,23,0,1,2
11,1037,0
11,527,3,0
11,70,0,3,1,2
11,861,0
11,26,0,2,1
11,27,1,2,0
11,29,2,1,0
11,1021,0
11,1038,0
11,31,1,2,0
11,32,1,0,2
11,33,0,1,2
11,34,0,2,1
11,35,2,1,3,0
11,206,1,0,2
11,36,1,0,2
11,37,1,2,0
11,616,0
11,38,2,0,1
61,1035,0
61,2,2,1,0
61,3,0,2,1
61,4,0,1,2
61,919,0
61,1036,0
61,99,2,1,0
61,7,0
61,8,0,2,1
61,101,0,2,1
61,9,0
61,10,2,1,0
61,193,0,1,2
61,194,2,0,1
61,195,0,2,1
61,102,0,2,1
61,12,1,2,0
61,13,1,2,0
61,196,1,2,0
61,103,0,2,1
61,197,1,0,2
61,14,0,1,2
61,198,1,2,0
61,15,0,1,2
61,104,0,2,1
61,16,1,0,2
61,199,1,0,2
61,17,2,0,1
61,18,2,0,1
61,19,2,0,1
61,20,0
61,21,2,1,0
61,22,0
61,23,0
61,1037,0
61,527,0
61,70,1,0,2
61,861,0
61,26,0
61,27,0
61,29,0
61,1021,0
61,1038,0
61,31,0
61,32,0
61,33,1,0,2
61,34,2,0,1
61,35,2,0,1
61,206,1,2,0
61,36,0
61,37,0
61,616,0
61,38,0
70,2,1,2,3,0
70,3,1,0,3,2
70,4,0,1,2
70,99,3,2,1,0
70,8,3,2,0,1
70,101,2,0,1
70,10,0,1,2
70,193,0,2,1
70,194,0,1,2
70,195,2,1,0
70,102,3,2,0,1
70,12,0,1,2
70,13,1,0,2
70,196,2,1,0
70,103,2,0,1,3
70,197,1,2,0
70,14,0,2,1
70,198,0,1,2
70,15,2,0,1
70,104,1,0,2
70,16,1,0,2
70,199,1,2,0
70,17,0,1,3,2
70,18,0,1,2
70,19,1,0,2
70,21,2,1,0
70,527,0
70,64,0
70,33,1,0,2
70,34,2,1,0
70,35,1,3,2,0
70,206,2,1,0
125,59,2
125,244,0
126,59,2
126,244,0
34,1035,0
34,2,2,1,0
34,3,2,0,1
34,4,1,0,2
34,919,0
34,1036,0
34,99,2,1,0
34,7,0,1,2
34,8,1,2,0
34,101,0,2,1
34,9,0,1,2
34,10,2,0,1
34,193,2,1,0
34,194,0,1,2
34,195,0,1,2
34,102,0,1,2
34,12,2,1,0
34,13,0,1,2
34,196,0,2,1
34,103,2,1,0
34,197,1,2,0
34,14,2,1,0
34,198,0,2,1
34,15,0,1,2
34,104,0,1,2
34,16,0,1,2
34,199,0,2,1
34,17,0,1,2
34,18,2,0,1
34,19,2,0,1
34,20,1,2,0
34,21,2,0,1
34,22,0,1,2
34,23,2,1,0
34,1037,0
34,527,0
34,861,0
34,26,2,1,0
34,27,0,2,1
34,29,2,0,1
34,1021,0
34,1038,0
34,31,1,2,0
34,32,1,0,2
34,33,2,1,0
34,35,1,2,0
34,206,2,1,0
34,36,2,1,0
34,37,1,0,2
34,616,0
34,38,0,1,2
642,816,0
642,495,0
1039,255,0
1039,285,0
1039,359,0
1039,607,0
1039,1040,0
1039,298,0
1039,400,0
1039,1041,0
1039,661,0
255,285,0
255,140,0
255,607,0
255,1040,0
255,298,0
255,1041,0
255,661,0
255,152,0
285,359,0
285,607,0
285,1040,0
285,400,0
285,1041,0
285,661,0
359,607,0
359,1040,0
359,298,0
359,1041,0
607,1040,0
607,298,0
607,400,0
607,1041,0
607,661,0
1040,298,0
1040,400,0
1040,1041,0
1040,661,0
298,400,0
